"","date","cname","iso3","records.cases","records.deaths","cu_cases","cu_deaths","days_elapsed","end_label"
"805",2020-04-03,"Netherlands","NLD",1083,166,14697,1339,19,NA
"806",2020-04-03,"Macedonia, the former Yugoslav Republic of","MKD",0,1,354,11,1,NA
"807",2020-04-03,"Norway","NOR",270,10,4935,42,9,NA
"808",2020-04-03,"Pakistan","PAK",0,0,2291,31,5,NA
"809",2020-04-03,"Panama","PAN",158,5,1475,37,6,NA
"810",2020-04-03,"Peru","PER",91,8,1414,55,6,NA
"811",2020-04-03,"Philippines","PHL",322,11,2633,107,18,NA
"812",2020-04-03,"Poland","POL",392,14,2946,57,9,NA
"813",2020-04-03,"Portugal","PRT",783,22,9034,209,12,NA
"814",2020-04-03,"Puerto Rico","PRI",30,1,316,12,1,NA
"815",2020-04-03,"Romania","ROU",278,9,2738,94,9,NA
"816",2020-04-03,"Russian Federation","RUS",771,6,3548,30,3,NA
"817",2020-04-03,"San Marino","SMR",9,4,245,30,16,NA
"818",2020-04-03,"Saudi Arabia","SAU",165,5,1885,21,2,NA
"819",2020-04-03,"Serbia","SRB",111,8,1171,31,5,NA
"820",2020-04-03,"Slovenia","SVN",56,1,897,16,4,NA
"821",2020-04-03,"Korea, Republic of","KOR",86,5,10062,174,37,NA
"822",2020-04-03,"Spain","ESP",8102,950,110238,10003,24,NA
"823",2020-04-03,"Sweden","SWE",519,43,5466,282,15,NA
"824",2020-04-03,"Switzerland","CHE",1124,54,18194,432,19,NA
"825",2020-04-03,"Thailand","THA",104,3,1875,15,3,NA
"826",2020-04-03,"Tunisia","TUN",61,3,455,13,1,NA
"827",2020-04-03,"Turkey","TUR",2456,79,18135,356,12,NA
"828",2020-04-03,"Ukraine","UKR",10,0,804,20,3,NA
"829",2020-04-03,"United Kingdom","GBR",4244,389,33718,2921,21,NA
"830",2020-04-03,"USA","USA",28819,915,245540,6053,29,NA
"831",2020-04-04,"Albania","ALB",27,1,304,17,6,NA
"832",2020-04-04,"Algeria","DZA",139,25,986,83,14,NA
"833",2020-04-04,"Andorra","AND",11,1,439,16,3,NA
"834",2020-04-04,"Argentina","ARG",132,3,1265,37,8,NA
"835",2020-04-04,"Australia","AUS",324,7,5548,30,9,NA
"836",2020-04-04,"Austria","AUT",396,10,11525,168,12,NA
"837",2020-04-04,"Belgium","BEL",1422,132,16770,1143,16,NA
"838",2020-04-04,"Bolivia, Plurinational State of","BOL",7,1,139,10,0,NA
"839",2020-04-04,"Bosnia and Herzegovina","BIH",54,1,586,18,3,NA
"840",2020-04-04,"Brazil","BRA",1146,60,9056,359,14,NA
"841",2020-04-04,"Bulgaria","BGR",28,4,485,14,2,NA
"842",2020-04-04,"Burkina Faso","BFA",0,0,288,16,4,NA
"843",2020-04-04,"Canada","CAN",1251,49,12519,187,15,NA
"844",2020-04-04,"Chile","CHL",333,4,3737,22,3,NA
"845",2020-04-04,"China","CHN",62,4,82527,3330,73,NA
"846",2020-04-04,"Colombia","COL",106,6,1267,25,5,NA
"847",2020-04-04,"Cyprus","CYP",40,2,396,11,0,NA
"848",2020-04-04,"Czech Republic","CZE",332,9,4190,53,6,NA
"849",2020-04-04,"Congo, the Democratic Republic of the","COD",11,2,134,13,2,NA
"850",2020-04-04,"Denmark","DNK",371,16,3757,139,13,NA
"851",2020-04-04,"Dominican Republic","DOM",108,8,1488,68,9,NA
"852",2020-04-04,"Ecuador","ECU",205,25,3368,145,12,NA
"853",2020-04-04,"Egypt","EGY",0,0,779,52,12,NA
"854",2020-04-04,"Estonia","EST",103,1,961,12,1,NA
"855",2020-04-04,"Finland","FIN",97,1,1615,20,5,NA
"856",2020-04-04,"France","FRA",5233,2004,64338,6507,27,NA
"857",2020-04-04,"Germany","DEU",6082,141,85778,1158,19,NA
"858",2020-04-04,"Greece","GRC",99,6,1613,59,13,NA
"859",2020-04-04,"Honduras","HND",42,0,264,15,3,NA
"860",2020-04-04,"Hungary","HUN",55,6,678,32,10,NA
"861",2020-04-04,"India","IND",601,12,2902,68,9,NA
"862",2020-04-04,"Indonesia","IDN",196,11,1986,181,15,NA
"863",2020-04-04,"Iran, Islamic Republic of","IRN",0,0,50468,3160,39,NA
"864",2020-04-04,"Iraq","IRQ",0,0,772,54,17,NA
"865",2020-04-04,"Ireland","IRL",424,22,4273,120,8,NA
"866",2020-04-04,"Israel","ISR",1176,5,7428,39,7,NA
"867",2020-04-04,"Italy","ITA",4585,764,119827,14681,38,NA
"868",2020-04-04,"Japan","JPN",318,6,2935,69,24,NA
"869",2020-04-04,"Lebanon","LBN",0,0,494,16,5,NA
"870",2020-04-04,"Luxembourg","LUX",125,1,2612,31,7,NA
"871",2020-04-04,"Malaysia","MYS",217,3,3333,53,12,NA
"872",2020-04-04,"Mexico","MEX",178,10,1688,60,7,NA
"873",2020-04-04,"Morocco","MAR",0,0,708,44,8,NA
"874",2020-04-04,"Netherlands","NLD",1026,148,15723,1487,20,NA
"875",2020-04-04,"Macedonia, the former Yugoslav Republic of","MKD",76,1,430,12,2,NA
"876",2020-04-04,"Norway","NOR",273,2,5208,44,10,NA
"877",2020-04-04,"Pakistan","PAK",0,0,2291,31,6,NA
"878",2020-04-04,"Panama","PAN",198,4,1673,41,7,NA
"879",2020-04-04,"Peru","PER",181,6,1595,61,7,NA
"880",2020-04-04,"Philippines","PHL",385,29,3018,136,19,NA
"881",2020-04-04,"Poland","POL",437,14,3383,71,10,NA
"882",2020-04-04,"Portugal","PRT",852,37,9886,246,13,NA
"883",2020-04-04,"Puerto Rico","PRI",62,3,378,15,2,NA
"884",2020-04-04,"Romania","ROU",445,39,3183,133,10,NA
"885",2020-04-04,"Russian Federation","RUS",601,4,4149,34,4,NA
"886",2020-04-04,"San Marino","SMR",6,2,251,32,17,NA
"887",2020-04-04,"Saudi Arabia","SAU",0,0,1885,21,3,NA
"888",2020-04-04,"Serbia","SRB",305,8,1476,39,6,NA
"889",2020-04-04,"Slovenia","SVN",37,4,934,20,5,NA
"890",2020-04-04,"Korea, Republic of","KOR",94,3,10156,177,38,NA
"891",2020-04-04,"Spain","ESP",7472,932,117710,10935,25,NA
"892",2020-04-04,"Sweden","SWE",612,51,6078,333,16,NA
"893",2020-04-04,"Switzerland","CHE",1033,52,19227,484,20,NA
"894",2020-04-04,"Thailand","THA",103,4,1978,19,4,NA
"895",2020-04-04,"Tunisia","TUN",0,0,455,13,2,NA
"896",2020-04-04,"Turkey","TUR",2786,69,20921,425,13,NA
"897",2020-04-04,"Ukraine","UKR",183,3,987,23,4,NA
"898",2020-04-04,"United Kingdom","GBR",4450,684,38168,3605,22,NA
"899",2020-04-04,"USA","USA",32425,1104,277965,7157,30,NA
"900",2020-04-05,"Albania","ALB",29,2,333,19,7,NA
"901",2020-04-05,"Algeria","DZA",314,47,1300,130,15,NA
"902",2020-04-05,"Andorra","AND",27,1,466,17,4,NA
"903",2020-04-05,"Argentina","ARG",186,6,1451,43,9,NA
"904",2020-04-05,"Australia","AUS",139,4,5687,34,10,NA
"905",2020-04-05,"Austria","AUT",241,18,11766,186,13,NA
"906",2020-04-05,"Belgium","BEL",1661,140,18431,1283,17,NA
"907",2020-04-05,"Bolivia, Plurinational State of","BOL",18,0,157,10,1,NA
"908",2020-04-05,"Bosnia and Herzegovina","BIH",46,3,632,21,4,NA
"909",2020-04-05,"Brazil","BRA",1222,73,10278,432,15,NA
"910",2020-04-05,"Bulgaria","BGR",18,3,503,17,3,NA
"911",2020-04-05,"Burkina Faso","BFA",14,0,302,16,5,NA
"912",2020-04-05,"Canada","CAN",1363,44,13882,231,16,NA
"913",2020-04-05,"Chile","CHL",424,5,4161,27,4,NA
"914",2020-04-05,"China","CHN",48,3,82575,3333,74,NA
"915",2020-04-05,"Colombia","COL",139,7,1406,32,6,NA
"916",2020-04-05,"Croatia","HRV",47,4,1126,12,0,NA
"917",2020-04-05,"Cyprus","CYP",30,0,426,11,1,NA
"918",2020-04-05,"Czech Republic","CZE",282,6,4472,59,7,NA
"919",2020-04-05,"Congo, the Democratic Republic of the","COD",20,5,154,18,3,NA
"920",2020-04-05,"Denmark","DNK",320,22,4077,161,14,NA
"921",2020-04-05,"Dominican Republic","DOM",90,9,1578,77,10,NA
"922",2020-04-05,"Ecuador","ECU",97,27,3465,172,13,NA
"923",2020-04-05,"Egypt","EGY",206,14,985,66,13,NA
"924",2020-04-05,"Estonia","EST",57,1,1018,13,2,NA
"925",2020-04-05,"Finland","FIN",267,5,1882,25,6,NA
"926",2020-04-05,"France","FRA",4267,1053,68605,7560,28,NA
"927",2020-04-05,"Germany","DEU",5936,184,91714,1342,20,NA
"928",2020-04-05,"Greece","GRC",60,9,1673,68,14,NA
"929",2020-04-05,"Honduras","HND",4,7,268,22,4,NA
"930",2020-04-05,"Hungary","HUN",55,2,733,34,11,NA
"931",2020-04-05,"India","IND",472,9,3374,77,10,NA
"932",2020-04-05,"Indonesia","IDN",106,10,2092,191,16,NA
"933",2020-04-05,"Iran, Islamic Republic of","IRN",5275,292,55743,3452,40,NA
"934",2020-04-05,"Iraq","IRQ",106,2,878,56,18,NA
"935",2020-04-05,"Ireland","IRL",331,17,4604,137,9,NA
"936",2020-04-05,"Israel","ISR",590,7,8018,46,8,NA
"937",2020-04-05,"Italy","ITA",4805,681,124632,15362,39,NA
"938",2020-04-05,"Japan","JPN",336,1,3271,70,25,NA
"939",2020-04-05,"Lebanon","LBN",26,1,520,17,6,NA
"940",2020-04-05,"Luxembourg","LUX",117,0,2729,31,8,NA
"941",2020-04-05,"Malaysia","MYS",150,4,3483,57,13,NA
"942",2020-04-05,"Mexico","MEX",202,19,1890,79,8,NA
"943",2020-04-05,"Moldova, Republic of","MDA",161,4,752,12,0,NA
"944",2020-04-05,"Morocco","MAR",211,15,919,59,9,NA
"945",2020-04-05,"Netherlands","NLD",904,164,16627,1651,21,NA
"946",2020-04-05,"Macedonia, the former Yugoslav Republic of","MKD",53,5,483,17,3,NA
"947",2020-04-05,"Norway","NOR",302,6,5510,50,11,NA
"948",2020-04-05,"Pakistan","PAK",159,4,2450,35,7,NA
"949",2020-04-05,"Panama","PAN",128,5,1801,46,8,NA
"950",2020-04-05,"Peru","PER",151,12,1746,73,8,NA
"951",2020-04-05,"Philippines","PHL",76,8,3094,144,20,NA
"952",2020-04-05,"Poland","POL",244,8,3627,79,11,NA
"953",2020-04-05,"Portugal","PRT",638,20,10524,266,14,NA
"954",2020-04-05,"Puerto Rico","PRI",74,3,452,18,3,NA
"955",2020-04-05,"Romania","ROU",430,8,3613,141,11,NA
"956",2020-04-05,"Russian Federation","RUS",582,9,4731,43,5,NA
"957",2020-04-05,"San Marino","SMR",8,0,259,32,18,NA
"958",2020-04-05,"Saudi Arabia","SAU",294,8,2179,29,4,NA
"959",2020-04-05,"Serbia","SRB",148,5,1624,44,7,NA
"960",2020-04-05,"Slovenia","SVN",43,2,977,22,6,NA
"961",2020-04-05,"Korea, Republic of","KOR",81,6,10237,183,39,NA
"962",2020-04-05,"Spain","ESP",7026,809,124736,11744,26,NA
"963",2020-04-05,"Sweden","SWE",365,40,6443,373,17,NA
"964",2020-04-05,"Switzerland","CHE",974,56,20201,540,21,NA
"965",2020-04-05,"Thailand","THA",191,4,2169,23,5,NA
"966",2020-04-05,"Tunisia","TUN",40,5,495,18,3,NA
"967",2020-04-05,"Turkey","TUR",3013,76,23934,501,14,NA
"968",2020-04-05,"Ukraine","UKR",109,5,1096,28,5,NA
"969",2020-04-05,"United Arab Emirates","ARE",481,2,1505,10,0,NA
"970",2020-04-05,"United Kingdom","GBR",3735,708,41903,4313,23,NA
"971",2020-04-05,"USA","USA",34272,1344,312237,8501,31,NA
"972",2020-04-06,"Albania","ALB",28,2,361,21,8,NA
"973",2020-04-06,"Algeria","DZA",20,22,1320,152,16,NA
"974",2020-04-06,"Andorra","AND",35,1,501,18,5,NA
"975",2020-04-06,"Argentina","ARG",103,3,1554,46,10,NA
"976",2020-04-06,"Australia","AUS",57,2,5744,36,11,NA
"977",2020-04-06,"Austria","AUT",217,18,11983,204,14,NA
"978",2020-04-06,"Belgium","BEL",1260,164,19691,1447,18,NA
"979",2020-04-06,"Bolivia, Plurinational State of","BOL",26,1,183,11,2,NA
"980",2020-04-06,"Bosnia and Herzegovina","BIH",31,3,663,24,5,NA
"981",2020-04-06,"Brazil","BRA",852,54,11130,486,16,NA
"982",2020-04-06,"Bulgaria","BGR",28,3,531,20,4,NA
"983",2020-04-06,"Burkina Faso","BFA",43,1,345,17,6,NA
"984",2020-04-06,"Canada","CAN",1614,49,15496,280,17,NA
"985",2020-04-06,"Chile","CHL",310,7,4471,34,5,NA
"986",2020-04-06,"China","CHN",67,2,82642,3335,75,NA
"987",2020-04-06,"Colombia","COL",79,3,1485,35,7,NA
"988",2020-04-06,"Croatia","HRV",56,3,1182,15,1,NA
"989",2020-04-06,"Cyprus","CYP",20,3,446,14,2,NA
"990",2020-04-06,"Czech Republic","CZE",115,8,4587,67,8,NA
"991",2020-04-06,"Congo, the Democratic Republic of the","COD",0,0,154,18,4,NA
"992",2020-04-06,"Denmark","DNK",292,18,4369,179,15,NA
"993",2020-04-06,"Dominican Republic","DOM",167,5,1745,82,11,NA
"994",2020-04-06,"Ecuador","ECU",181,8,3646,180,14,NA
"995",2020-04-06,"Egypt","EGY",85,5,1070,71,14,NA
"996",2020-04-06,"Estonia","EST",79,2,1097,15,3,NA
"997",2020-04-06,"Finland","FIN",45,2,1927,27,7,NA
"998",2020-04-06,"France","FRA",1873,518,70478,8078,29,NA
"999",2020-04-06,"Germany","DEU",3677,92,95391,1434,21,NA
"1000",2020-04-06,"Greece","GRC",62,5,1735,73,15,NA
"1001",2020-04-06,"Honduras","HND",30,0,298,22,5,NA
"1002",2020-04-06,"Hungary","HUN",11,4,744,38,12,NA
"1003",2020-04-06,"India","IND",693,32,4067,109,11,NA
"1004",2020-04-06,"Indonesia","IDN",181,7,2273,198,17,NA
"1005",2020-04-06,"Iran, Islamic Republic of","IRN",2483,151,58226,3603,41,NA
"1006",2020-04-06,"Iraq","IRQ",83,5,961,61,19,NA
"1007",2020-04-06,"Ireland","IRL",507,21,5111,158,10,NA
"1008",2020-04-06,"Israel","ISR",412,3,8430,49,9,NA
"1009",2020-04-06,"Italy","ITA",4316,527,128948,15889,40,NA
"1010",2020-04-06,"Japan","JPN",383,3,3654,73,26,NA
"1011",2020-04-06,"Lebanon","LBN",7,1,527,18,7,NA
"1012",2020-04-06,"Lithuania","LTU",40,4,811,13,0,NA
"1013",2020-04-06,"Luxembourg","LUX",75,5,2804,36,9,NA
"1014",2020-04-06,"Malaysia","MYS",179,4,3662,61,14,NA
"1015",2020-04-06,"Mexico","MEX",253,15,2143,94,9,NA
"1016",2020-04-06,"Moldova, Republic of","MDA",112,3,864,15,1,NA
"1017",2020-04-06,"Morocco","MAR",102,11,1021,70,10,NA
"1018",2020-04-06,"Netherlands","NLD",1224,115,17851,1766,22,NA
"1019",2020-04-06,"Niger","NER",64,5,184,10,0,NA
"1020",2020-04-06,"Macedonia, the former Yugoslav Republic of","MKD",0,0,483,17,4,NA
"1021",2020-04-06,"Norway","NOR",130,8,5640,58,12,NA
"1022",2020-04-06,"Pakistan","PAK",827,15,3277,50,8,NA
"1023",2020-04-06,"Panama","PAN",187,8,1988,54,9,NA
"1024",2020-04-06,"Peru","PER",535,10,2281,83,9,NA
"1025",2020-04-06,"Philippines","PHL",152,8,3246,152,21,NA
"1026",2020-04-06,"Poland","POL",475,15,4102,94,12,NA
"1027",2020-04-06,"Portugal","PRT",754,29,11278,295,15,NA
"1028",2020-04-06,"Puerto Rico","PRI",23,2,475,20,4,NA
"1029",2020-04-06,"Romania","ROU",251,7,3864,148,12,NA
"1030",2020-04-06,"Russian Federation","RUS",658,2,5389,45,6,NA
"1031",2020-04-06,"San Marino","SMR",7,0,266,32,19,NA
"1032",2020-04-06,"Saudi Arabia","SAU",206,5,2385,34,5,NA
"1033",2020-04-06,"Serbia","SRB",284,7,1908,51,8,NA
"1034",2020-04-06,"Slovenia","SVN",20,6,997,28,7,NA
"1035",2020-04-06,"South Africa","ZAF",70,2,1655,11,0,NA
"1036",2020-04-06,"Korea, Republic of","KOR",47,3,10284,186,40,NA
"1037",2020-04-06,"Spain","ESP",6023,674,130759,12418,27,NA
"1038",2020-04-06,"Sweden","SWE",387,28,6830,401,18,NA
"1039",2020-04-06,"Switzerland","CHE",821,19,21022,559,22,NA
"1040",2020-04-06,"Thailand","THA",51,3,2220,26,6,NA
"1041",2020-04-06,"Tunisia","TUN",58,1,553,19,4,NA
"1042",2020-04-06,"Turkey","TUR",3135,73,27069,574,15,NA
"1043",2020-04-06,"Ukraine","UKR",155,4,1251,32,6,NA
"1044",2020-04-06,"United Arab Emirates","ARE",294,0,1799,10,1,NA
"1045",2020-04-06,"United Kingdom","GBR",5903,621,47806,4934,24,NA
"1046",2020-04-06,"USA","USA",25398,1146,337635,9647,32,NA
"1047",2020-04-07,"Albania","ALB",16,1,377,22,9,NA
"1048",2020-04-07,"Algeria","DZA",103,21,1423,173,17,NA
"1049",2020-04-07,"Andorra","AND",25,3,526,21,6,NA
"1050",2020-04-07,"Argentina","ARG",74,7,1628,53,11,NA
"1051",2020-04-07,"Australia","AUS",100,6,5844,42,12,NA
"1052",2020-04-07,"Austria","AUT",314,16,12297,220,15,NA
"1053",2020-04-07,"Bangladesh","BGD",35,3,123,12,0,NA
"1054",2020-04-07,"Belarus","BLR",136,5,700,13,0,NA
"1055",2020-04-07,"Belgium","BEL",1123,185,20814,1632,19,NA
"1056",2020-04-07,"Bolivia, Plurinational State of","BOL",11,3,194,14,3,NA
"1057",2020-04-07,"Bosnia and Herzegovina","BIH",32,4,695,28,6,NA
"1058",2020-04-07,"Brazil","BRA",926,67,12056,553,17,NA
"1059",2020-04-07,"Bulgaria","BGR",18,2,549,22,5,NA
"1060",2020-04-07,"Burkina Faso","BFA",19,0,364,17,7,NA
"1061",2020-04-07,"Canada","CAN",1157,43,16653,323,18,NA
"1062",2020-04-07,"Chile","CHL",344,3,4815,37,6,NA
"1063",2020-04-07,"China","CHN",56,0,82698,3335,76,NA
"1064",2020-04-07,"Colombia","COL",94,11,1579,46,8,NA
"1065",2020-04-07,"Croatia","HRV",40,1,1222,16,2,NA
"1066",2020-04-07,"Cyprus","CYP",19,0,465,14,3,NA
"1067",2020-04-07,"Czech Republic","CZE",235,11,4822,78,9,NA
"1068",2020-04-07,"Congo, the Democratic Republic of the","COD",7,0,161,18,5,NA
"1069",2020-04-07,"Denmark","DNK",312,8,4681,187,16,NA
"1070",2020-04-07,"Dominican Republic","DOM",83,4,1828,86,12,NA
"1071",2020-04-07,"Ecuador","ECU",101,11,3747,191,15,NA
"1072",2020-04-07,"Egypt","EGY",3,7,1073,78,15,NA
"1073",2020-04-07,"Estonia","EST",11,4,1108,19,4,NA
"1074",2020-04-07,"Finland","FIN",249,0,2176,27,8,NA
"1075",2020-04-07,"France","FRA",3912,833,74390,8911,30,NA
"1076",2020-04-07,"Germany","DEU",3834,173,99225,1607,22,NA
"1077",2020-04-07,"Greece","GRC",20,6,1755,79,16,NA
"1078",2020-04-07,"Honduras","HND",7,0,305,22,6,NA
"1079",2020-04-07,"Hungary","HUN",73,9,817,47,13,NA
"1080",2020-04-07,"India","IND",354,5,4421,114,12,NA
"1081",2020-04-07,"Indonesia","IDN",218,11,2491,209,18,NA
"1082",2020-04-07,"Iran, Islamic Republic of","IRN",2274,136,60500,3739,42,NA
"1083",2020-04-07,"Iraq","IRQ",70,3,1031,64,20,NA
"1084",2020-04-07,"Ireland","IRL",253,16,5364,174,11,NA
"1085",2020-04-07,"Israel","ISR",474,8,8904,57,10,NA
"1086",2020-04-07,"Italy","ITA",3599,636,132547,16525,41,NA
"1087",2020-04-07,"Japan","JPN",163,7,3817,80,27,NA
"1088",2020-04-07,"Lebanon","LBN",14,1,541,19,8,NA
"1089",2020-04-07,"Lithuania","LTU",32,1,843,14,1,NA
"1090",2020-04-07,"Luxembourg","LUX",39,5,2843,41,10,NA
"1091",2020-04-07,"Malaysia","MYS",131,1,3793,62,15,NA
"1092",2020-04-07,"Mexico","MEX",296,31,2439,125,10,NA
"1093",2020-04-07,"Moldova, Republic of","MDA",101,4,965,19,2,NA
"1094",2020-04-07,"Morocco","MAR",99,10,1120,80,11,NA
"1095",2020-04-07,"Netherlands","NLD",952,101,18803,1867,23,NA
"1096",2020-04-07,"Niger","NER",69,0,253,10,1,NA
"1097",2020-04-07,"Macedonia, the former Yugoslav Republic of","MKD",87,4,570,21,5,NA
"1098",2020-04-07,"Norway","NOR",115,1,5755,59,13,NA
"1099",2020-04-07,"Pakistan","PAK",587,4,3864,54,9,NA
"1100",2020-04-07,"Panama","PAN",112,1,2100,55,10,NA
"1101",2020-04-07,"Peru","PER",280,9,2561,92,10,NA
"1102",2020-04-07,"Philippines","PHL",414,11,3660,163,22,NA
"1103",2020-04-07,"Poland","POL",311,13,4413,107,13,NA
"1104",2020-04-07,"Portugal","PRT",452,16,11730,311,16,NA
"1105",2020-04-07,"Puerto Rico","PRI",38,1,513,21,5,NA
"1106",2020-04-07,"Romania","ROU",193,9,4057,157,13,NA
"1107",2020-04-07,"Russian Federation","RUS",954,2,6343,47,7,NA
"1108",2020-04-07,"San Marino","SMR",11,0,277,32,20,NA
"1109",2020-04-07,"Saudi Arabia","SAU",138,4,2523,38,6,NA
"1110",2020-04-07,"Serbia","SRB",292,7,2200,58,9,NA
"1111",2020-04-07,"Slovenia","SVN",24,2,1021,30,8,NA
"1112",2020-04-07,"South Africa","ZAF",31,1,1686,12,1,NA
"1113",2020-04-07,"Korea, Republic of","KOR",47,6,10331,192,41,NA
"1114",2020-04-07,"Spain","ESP",4273,637,135032,13055,28,NA
"1115",2020-04-07,"Sweden","SWE",376,76,7206,477,19,NA
"1116",2020-04-07,"Switzerland","CHE",552,25,21574,584,23,NA
"1117",2020-04-07,"Thailand","THA",38,0,2258,26,7,NA
"1118",2020-04-07,"Tunisia","TUN",21,3,574,22,5,NA
"1119",2020-04-07,"Turkey","TUR",3148,75,30217,649,16,NA
"1120",2020-04-07,"Ukraine","UKR",68,6,1319,38,7,NA
"1121",2020-04-07,"United Arab Emirates","ARE",277,1,2076,11,2,NA
"1122",2020-04-07,"United Kingdom","GBR",3802,439,51608,5373,25,NA
"1123",2020-04-07,"USA","USA",30561,1342,368196,10989,33,NA
"1124",2020-04-08,"Afghanistan","AFG",30,4,367,11,0,NA
"1125",2020-04-08,"Albania","ALB",6,0,383,22,10,NA
"1126",2020-04-08,"Algeria","DZA",45,21,1468,194,18,NA
"1127",2020-04-08,"Andorra","AND",19,1,545,22,7,NA
"1128",2020-04-08,"Argentina","ARG",87,7,1715,60,12,NA
"1129",2020-04-08,"Australia","AUS",112,3,5956,45,13,NA
"1130",2020-04-08,"Austria","AUT",343,23,12640,243,16,NA
"1131",2020-04-08,"Bangladesh","BGD",41,5,164,17,1,NA
"1132",2020-04-08,"Belarus","BLR",161,0,861,13,1,NA
"1133",2020-04-08,"Belgium","BEL",1380,403,22194,2035,20,NA
"1134",2020-04-08,"Bolivia, Plurinational State of","BOL",16,1,210,15,4,NA
"1135",2020-04-08,"Bosnia and Herzegovina","BIH",86,4,781,32,7,NA
"1136",2020-04-08,"Brazil","BRA",1661,114,13717,667,18,NA
"1137",2020-04-08,"Bulgaria","BGR",28,1,577,23,6,NA
"1138",2020-04-08,"Burkina Faso","BFA",20,2,384,19,8,NA
"1139",2020-04-08,"Canada","CAN",1230,57,17883,380,19,NA
"1140",2020-04-08,"Chile","CHL",301,6,5116,43,7,NA
"1141",2020-04-08,"China","CHN",86,2,82784,3337,77,NA
"1142",2020-04-08,"Colombia","COL",201,4,1780,50,9,NA
"1143",2020-04-08,"Croatia","HRV",60,2,1282,18,3,NA
"1144",2020-04-08,"Cuba","CUB",46,2,396,11,0,NA
"1145",2020-04-08,"Cyprus","CYP",29,0,494,14,4,NA
"1146",2020-04-08,"Czech Republic","CZE",195,10,5017,88,10,NA
"1147",2020-04-08,"Congo, the Democratic Republic of the","COD",19,0,180,18,6,NA
"1148",2020-04-08,"Denmark","DNK",390,16,5071,203,17,NA
"1149",2020-04-08,"Dominican Republic","DOM",128,12,1956,98,13,NA
"1150",2020-04-08,"Ecuador","ECU",248,29,3995,220,16,NA
"1151",2020-04-08,"Egypt","EGY",249,7,1322,85,16,NA
"1152",2020-04-08,"Estonia","EST",41,2,1149,21,5,NA
"1153",2020-04-08,"Finland","FIN",132,7,2308,34,9,NA
"1154",2020-04-08,"France","FRA",3777,1417,78167,10328,31,NA
"1155",2020-04-08,"Germany","DEU",4003,254,103228,1861,23,NA
"1156",2020-04-08,"Greece","GRC",77,2,1832,81,17,NA
"1157",2020-04-08,"Honduras","HND",7,0,312,22,7,NA
"1158",2020-04-08,"Hungary","HUN",78,11,895,58,14,NA
"1159",2020-04-08,"India","IND",773,35,5194,149,13,NA
"1160",2020-04-08,"Indonesia","IDN",247,12,2738,221,19,NA
"1161",2020-04-08,"Iran, Islamic Republic of","IRN",2089,133,62589,3872,43,NA
"1162",2020-04-08,"Iraq","IRQ",0,0,1031,64,21,NA
"1163",2020-04-08,"Ireland","IRL",345,36,5709,210,12,NA
"1164",2020-04-08,"Israel","ISR",344,8,9248,65,11,NA
"1165",2020-04-08,"Italy","ITA",3039,604,135586,17129,42,NA
"1166",2020-04-08,"Japan","JPN",89,0,3906,80,28,NA
"1167",2020-04-08,"Lebanon","LBN",7,0,548,19,9,NA
"1168",2020-04-08,"Lithuania","LTU",37,1,880,15,2,NA
"1169",2020-04-08,"Luxembourg","LUX",127,3,2970,44,11,NA
"1170",2020-04-08,"Malaysia","MYS",170,1,3963,63,16,NA
"1171",2020-04-08,"Mexico","MEX",346,16,2785,141,11,NA
"1172",2020-04-08,"Moldova, Republic of","MDA",91,3,1056,22,3,NA
"1173",2020-04-08,"Morocco","MAR",64,10,1184,90,12,NA
"1174",2020-04-08,"Netherlands","NLD",777,234,19580,2101,24,NA
"1175",2020-04-08,"Niger","NER",25,1,278,11,2,NA
"1176",2020-04-08,"Macedonia, the former Yugoslav Republic of","MKD",29,5,599,26,6,NA
"1177",2020-04-08,"Norway","NOR",108,10,5863,69,14,NA
"1178",2020-04-08,"Pakistan","PAK",208,4,4072,58,10,NA
"1179",2020-04-08,"Panama","PAN",149,4,2249,59,11,NA
"1180",2020-04-08,"Peru","PER",393,15,2954,107,11,NA
"1181",2020-04-08,"Philippines","PHL",104,14,3764,177,23,NA
"1182",2020-04-08,"Poland","POL",435,22,4848,129,14,NA
"1183",2020-04-08,"Portugal","PRT",712,34,12442,345,17,NA
"1184",2020-04-08,"Puerto Rico","PRI",60,2,573,23,6,NA
"1185",2020-04-08,"Romania","ROU",360,25,4417,182,14,NA
"1186",2020-04-08,"Russian Federation","RUS",1154,11,7497,58,8,NA
"1187",2020-04-08,"San Marino","SMR",2,2,279,34,21,NA
"1188",2020-04-08,"Saudi Arabia","SAU",272,3,2795,41,7,NA
"1189",2020-04-08,"Serbia","SRB",247,3,2447,61,10,NA
"1190",2020-04-08,"Slovenia","SVN",34,6,1055,36,9,NA
"1191",2020-04-08,"South Africa","ZAF",63,1,1749,13,2,NA
"1192",2020-04-08,"Korea, Republic of","KOR",53,8,10384,200,42,NA
"1193",2020-04-08,"Spain","ESP",5478,743,140510,13798,29,NA
"1194",2020-04-08,"Sweden","SWE",487,114,7693,591,20,NA
"1195",2020-04-08,"Switzerland","CHE",590,57,22164,641,24,NA
"1196",2020-04-08,"Thailand","THA",111,4,2369,30,8,NA
"1197",2020-04-08,"Tunisia","TUN",22,0,596,22,6,NA
"1198",2020-04-08,"Turkey","TUR",3892,76,34109,725,17,NA
"1199",2020-04-08,"Ukraine","UKR",143,7,1462,45,8,NA
